,pick_order,hero_code,attack_damage,receive_damage,recovery,mvp_point,artifact,equip,respawn,mvp,kill_count,position,grade,awaken_grade,attribute_cd,level,job_cd,is_win,first_pick,ban
13615,1.0,c4004,3939.0,8417.32,9571.0,73652.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,1.0,0.0
13616,2.0,c6037,0.0,0.0,17755.0,91032.0,efh12,"['set_immune', 'set_speed']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
13617,3.0,c2071,7244.0,70231.18,4346.0,86131.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13618,4.0,c1103,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,2,0.0,1.0
13619,5.0,c2103,0.0,19174.91,0.0,43726.0,efa02,"['set_speed', 'set_penetrate']",1.0,0.0,0.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13620,1.0,c1159,3011.0,106138.96,0.0,162490.0,efw35,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
13621,2.0,c2070,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
13622,3.0,c2089,860.0,53865.69,0.0,176646.0,ef501,"['set_speed', 'set_acc']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13623,4.0,c2016,4157.0,106440.31,4068.0,114665.0,efk02,"['set_vampire', 'set_torrent']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
13624,5.0,c2012,26988.0,58522.44,16951.0,102461.0,efw02,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13625,1.0,c4004,2680.0,41348.47,21094.0,127052.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
13626,2.0,c2022,1841.0,0.0,5528.0,12133.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13627,3.0,c6037,1471.0,0.0,1969.0,103479.0,efh12,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
13628,4.0,c2071,73371.0,88886.27,0.0,267060.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,2.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13629,5.0,c2103,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
13630,1.0,c2089,774.0,66801.54,0.0,131238.0,ef427,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13631,2.0,c2109,22426.0,82458.0,4368.0,211112.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,1.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13632,3.0,c2070,42503.0,106627.59,28903.0,262917.0,efk09,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13633,4.0,c4144,38979.0,28272.62,2305.0,252056.0,efa15,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,2.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13634,5.0,c2024,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,ranger,2,0.0,1.0
13635,1.0,c4004,0.0,154840.31,31561.0,233186.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13636,2.0,c2022,707.0,40388.31,36891.0,96581.0,efh14,"['set_speed', 'set_res']",1.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13637,3.0,c2071,82301.0,60690.11,0.0,590040.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,4.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13638,4.0,c1129,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,mage,1,0.0,1.0
13639,5.0,c6037,1187.0,85193.75,23064.0,260194.0,efh12,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
13640,1.0,c2089,625.0,23231.53,9827.0,91722.0,ef501,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13641,2.0,c2109,44059.0,63107.44,5019.0,170224.0,efk02,"['set_cri', 'set_counter']",0.0,1.0,1.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13642,3.0,c6062,6050.0,26218.58,0.0,148346.0,efm03,"['set_speed', 'set_immune']",0.0,0.0,1.0,3.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
13643,4.0,c5089,41753.0,27696.94,4754.0,99438.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
13644,5.0,c1154,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,ranger,2,0.0,1.0
13645,1.0,c4004,1194.0,114840.31,7396.0,135621.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13646,2.0,c6037,665.0,24407.17,9240.0,115579.0,efh12,"['set_immune', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
13647,3.0,c2071,14729.0,93395.81,9474.0,198866.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,1.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13648,4.0,c2047,30559.0,90211.27,10226.0,236644.0,ef501,"['set_vampire', 'set_penetrate']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13649,5.0,c1089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,knight,1,0.0,1.0
13650,1.0,c2046,0.0,24006.56,0.0,69683.0,efr13,"['set_speed', 'set_cri']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,ranger,2,1.0,0.0
13651,2.0,c2101,10348.0,6603.56,0.0,39790.0,ef501,"['set_speed', 'set_cri']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13652,3.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,0.0,1.0
13653,4.0,c2009,5191.0,7063.36,0.0,32238.0,efw04,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13654,5.0,c1014,12777.0,5381.04,0.0,46706.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,1.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
13655,1.0,c2008,0.0,32660.59,5706.0,100411.0,efk03,"['set_shield', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,50.0,knight,1,0.0,0.0
13656,2.0,c6062,0.0,72440.25,0.0,100642.0,efm11,"['set_speed', 'set_immune']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
13657,3.0,c2071,8216.0,5574.91,0.0,58914.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,1.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13658,4.0,c2111,10046.0,6366.89,0.0,44615.0,efm19,"['set_speed', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
13659,5.0,c1144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,1,0.0,1.0
13660,1.0,c1159,0.0,54234.14,0.0,139871.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
13661,2.0,c2016,30813.0,94882.34,9660.0,238120.0,efk02,"['set_vampire', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
13662,3.0,c2070,52591.0,89632.71,29612.0,377365.0,efk09,"['set_speed', 'set_res']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13663,4.0,c2110,22423.0,40879.8,3458.0,203780.0,efr18,"['set_acc', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,ranger,2,0.0,0.0
13664,5.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,2,0.0,1.0
13665,1.0,c4004,1507.0,205046.13,42207.0,387428.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13666,2.0,c2022,0.0,53763.94,60144.0,125463.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13667,3.0,c1144,11082.0,42684.66,0.0,76878.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
13668,4.0,c2109,81954.0,75692.92,3702.0,577353.0,efk02,"['set_counter', 'set_immune']",0.0,1.0,3.0,4.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
13669,5.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
13670,1.0,c6037,0.0,0.0,0.0,53314.0,efh12,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
13671,2.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,1,0.0,1.0
13672,3.0,c5089,26299.0,0.0,0.0,58287.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
13673,4.0,c1142,14874.0,0.0,0.0,68188.0,efr17,"['set_penetrate', 'set_speed']",0.0,1.0,0.0,3.0,6.0,6.0,fire,5.0,ranger,1,0.0,0.0
13674,5.0,c2050,29913.0,0.0,0.0,44130.0,efm03,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,1.0,4.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
13675,1.0,c4004,0.0,132878.51,5418.0,170072.0,efk04,"['set_max_hp', 'set_speed']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,1.0,0.0
13676,2.0,c2022,0.0,33870.31,7224.0,51686.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13677,3.0,c6062,0.0,0.0,0.0,10591.0,efm11,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
13678,4.0,c1144,0.0,32087.54,361.0,64224.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,2,0.0,0.0
13679,5.0,c2047,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,warrior,2,0.0,1.0
13680,1.0,c2089,778.0,63010.25,0.0,133153.0,ef501,"['set_speed', 'set_acc']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13681,2.0,c2109,54974.0,94365.76,9331.0,174992.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13682,3.0,c2073,2531.0,78317.34,11109.0,128680.0,ef505,"['set_scar', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13683,4.0,c4144,46416.0,41906.17,5290.0,195620.0,efa03,"['set_cri_dmg', 'set_penetrate']",0.0,1.0,1.0,3.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13684,5.0,c2099,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,2,0.0,1.0
13685,1.0,c4004,2150.0,198704.85,30166.0,292570.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13686,2.0,c6062,3011.0,20742.45,0.0,130066.0,efm11,"['set_speed', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
13687,3.0,c2022,1139.0,46191.9,44097.0,97023.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13688,4.0,c2071,80437.0,126485.73,6415.0,700138.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,4.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13689,5.0,c1129,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,mage,1,0.0,1.0
13690,1.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,0.0,1.0
13691,2.0,c1042,1268.0,95577.64,8654.0,177437.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,knight,2,0.0,0.0
13692,3.0,c1113,22111.0,87598.34,6273.0,238276.0,efk01,"['set_speed', 'set_immune']",0.0,1.0,0.0,4.0,6.0,6.0,fire,50.0,knight,2,0.0,0.0
13693,4.0,c1127,26078.0,53303.88,0.0,129737.0,efw03,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,0.0,0.0
13694,5.0,c2050,14595.0,44226.85,0.0,58821.0,efm03,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
13695,1.0,c4004,3490.0,132228.53,26112.0,238569.0,efk04,"['set_max_hp', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13696,2.0,c2022,0.0,13836.99,32203.0,90804.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13697,3.0,c1144,23310.0,33102.43,0.0,152336.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,1.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
13698,4.0,c2103,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
13699,5.0,c2074,44828.0,9786.34,848.0,234520.0,efa15,"['set_penetrate', 'set_vampire']",0.0,0.0,2.0,4.0,6.0,6.0,dark,60.0,assassin,1,0.0,0.0
13700,1.0,c2070,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,1,1.0,1.0
13701,2.0,c2016,18068.0,4756.16,0.0,27649.0,efk02,"['set_immune', 'set_vampire']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
13702,3.0,c2089,2099.0,5244.3,0.0,89370.0,efw07,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
13703,4.0,c2079,37485.0,5248.7,0.0,119935.0,efw31,"['set_cri', 'set_speed']",0.0,1.0,3.0,4.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
13704,5.0,c2027,18825.0,4776.58,0.0,100803.0,efa15,"['set_cri', 'set_speed']",0.0,0.0,1.0,3.0,6.0,6.0,dark,60.0,assassin,1,0.0,0.0
13705,1.0,c4004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
13706,2.0,c2022,0.0,81495.58,2064.0,96649.0,efh14,"['set_speed', 'set_res']",0.0,1.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13707,3.0,c2071,4929.0,70474.85,0.0,75403.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13708,4.0,c1132,0.0,81093.41,0.0,81093.0,efh06,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13709,5.0,c2103,0.0,21737.21,0.0,21737.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13710,1.0,c2109,23860.0,55257.87,0.0,106868.0,efk02,"['set_immune', 'set_counter']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,1.0,0.0
13711,2.0,c6062,1183.0,49327.69,0.0,189264.0,efm03,"['set_speed', 'set_immune']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
13712,3.0,c2070,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
13713,4.0,c5001,1296.0,27901.28,16299.0,128748.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,knight,2,0.0,0.0
13714,5.0,c4144,28495.0,25854.56,1780.0,76943.0,efa20,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13715,1.0,c4004,0.0,109676.37,23478.0,215742.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
13716,2.0,c2071,36174.0,77943.17,23365.0,253716.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,1.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13717,3.0,c2022,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,1,0.0,1.0
13718,4.0,c1089,0.0,8488.95,1912.0,83812.0,efk03,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,knight,1,0.0,0.0
13719,5.0,c2047,11295.0,10789.47,2755.0,43192.0,ef501,"['set_vampire', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13720,1.0,c1159,1776.0,83295.37,0.0,106742.0,efw35,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
13721,2.0,c2016,0.0,42480.32,0.0,44647.0,efk02,"['set_vampire', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
13722,3.0,c2008,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
13723,4.0,c5082,458.0,3536.41,13923.0,74262.0,efh14,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13724,5.0,c4144,31530.0,34022.17,5688.0,90744.0,efa20,"['set_vampire', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13725,1.0,c4004,1763.0,20450.67,19110.0,81549.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
13726,2.0,c2022,458.0,0.0,20272.0,22742.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13727,3.0,c1144,10596.0,11050.13,0.0,29691.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
13728,4.0,c2071,37193.0,80235.22,0.0,167710.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13729,5.0,c2103,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
13730,1.0,c2008,844.0,47354.31,6810.0,173553.0,efk03,"['set_shield', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13731,2.0,c2109,60429.0,102459.2,4633.0,272894.0,efk02,"['set_counter', 'set_res']",0.0,1.0,1.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
13732,3.0,c1102,315.0,16094.81,43171.0,79338.0,efh07,"['set_def', 'set_def', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13733,4.0,c2009,27052.0,20127.56,0.0,165724.0,efw30,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13734,5.0,c1048,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,mage,2,0.0,1.0
13735,1.0,c4004,0.0,163393.7,28120.0,374834.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,1.0,0.0
13736,2.0,c2071,57357.0,93751.15,8442.0,454899.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,2.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13737,3.0,c2022,659.0,32601.43,56034.0,199231.0,efh14,"['set_speed', 'set_res']",1.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13738,4.0,c1144,5322.0,60541.85,0.0,96417.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
13739,5.0,c2047,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,warrior,1,0.0,1.0
13740,1.0,c2070,40567.0,31545.3,496.0,172246.0,efk09,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,1.0,0.0
13741,2.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,0.0,1.0
13742,3.0,c2101,13652.0,64455.67,0.0,193074.0,ef501,"['set_speed', 'set_cri']",0.0,1.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
13743,4.0,c2079,4479.0,58503.19,1370.0,87345.0,efw31,"['set_cri_dmg', 'set_torrent']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
13744,5.0,c4144,20021.0,18769.72,1621.0,122165.0,efa03,"['set_speed', 'set_penetrate']",0.0,0.0,1.0,3.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13745,1.0,c4004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,1,0.0,1.0
13746,2.0,c6062,946.0,73570.16,0.0,237702.0,efm11,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
13747,3.0,c2071,36213.0,128878.28,15691.0,191661.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13748,4.0,c1132,3325.0,60495.71,11251.0,194741.0,efh06,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13749,5.0,c2103,12288.0,14327.22,5649.0,402152.0,efa02,"['set_speed', 'set_penetrate']",0.0,1.0,3.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
13750,1.0,c2070,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,1.0,1.0
13751,2.0,c2016,0.0,37622.81,0.0,37622.0,efk02,"['set_cri_dmg', 'set_cri']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
13752,3.0,c4144,7116.0,27145.15,0.0,87786.0,efa03,"['set_speed', 'set_penetrate']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
13753,4.0,c2024,16405.0,0.0,0.0,54637.0,efr13,"['set_speed', 'set_cri']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,ranger,2,0.0,0.0
13754,5.0,c1102,0.0,0.0,7292.0,37878.0,efh09,['set_max_hp'],0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
13755,1.0,c4004,0.0,25862.31,5523.0,82779.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
13756,2.0,c2022,0.0,10749.71,26926.0,54807.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13757,3.0,c1144,17925.0,10608.13,0.0,45664.0,efw12,"['set_immune', 'set_max_hp', 'set_max_hp']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
13758,4.0,c2071,12294.0,32870.98,0.0,96558.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
13759,5.0,c2103,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
13760,1.0,c2016,24163.0,0.0,0.0,47101.0,efk02,"['set_vampire', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,knight,1,1.0,0.0
13761,2.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,1,0.0,1.0
13762,3.0,c5082,1786.0,34144.82,14432.0,165057.0,efh14,"['set_speed', 'set_immune']",0.0,1.0,1.0,2.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
13763,4.0,c2079,42238.0,51147.45,0.0,116324.0,efw31,"['set_cri_dmg', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
13764,5.0,c1148,16200.0,7044.78,0.0,95884.0,efa24,"['set_speed', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
13765,1.0,c2008,0.0,137570.76,11560.0,253115.0,efk03,"['set_shield', 'set_immune']",0.0,1.0,0.0,1.0,6.0,6.0,light,50.0,knight,2,0.0,0.0
13766,2.0,c2022,447.0,68042.29,28504.0,104992.0,efh14,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
